UCL_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
UCL315067,26,3,0,28,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,20,3,0,0,26,0,0,0,26,7,0,27,11,4,0,0,15,0,0,0,15,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,43,0,0,0,41,22,0,59,6,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,5,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,14,0,0,0,14,3,0,14,4,3,0,0
UCL315068,55,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,3,59,0,3,3,60,0,0,57,33,0,0,0,35,0,0,0,35,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,83,0,4,6,93,0,3,3,93,0,0,93,4,0,0,0,4,0,0,0,4,0,0,7,12,0,0,0,21,3,0,3,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,21,0,0,0,30,3,0,3,31,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,31,3,0,3,32,4,0,33,5,0,0,0
UCL315069,30,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,3,0,3,36,0,0,36,7,0,0,0,7,8,0,8,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,9,0,9,45,3,0,49,13,0,0,0,13,0,0,0,13,0,0,13,5,0,0,0,7,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,0,0,21,0,0,20,4,0,0,0
UCL315070,43,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,41,0,0,0,41,0,0,44,5,4,0,0,9,3,0,3,11,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,51,3,0,3,57,8,0,60,16,0,0,0,13,0,0,0,13,0,0,13,7,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,0,0,0,3,3,0,3,3,0,0,3,22,8,0,0,31,3,0,3,27,0,0,27,0,0,0,0
UCL315071,39,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,30,7,0,0,42,0,0,0,39,6,0,46,18,6,0,0,17,3,0,3,22,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,45,13,0,0,60,3,0,0,66,12,0,76,9,0,0,0,9,0,0,0,9,0,0,13,10,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,21,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,21,3,0,23,8,3,0,0
UCL315072,62,5,0,65,0,0,0,0,3,3,0,3,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,10,42,20,0,0,68,6,0,6,67,5,0,79,12,5,0,0,20,5,0,6,25,35,0,65,0,0,0,0,0,0,0,0,0,0,0,0,60,31,0,0,85,8,0,7,95,45,0,139,5,4,0,0,7,0,0,0,10,4,0,15,21,6,0,0,31,0,0,0,31,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,0,0,38,0,0,0,45,3,0,49,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,30,12,0,0,43,0,0,0,46,3,0,51,4,8,0,0
UCL315073,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,15,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,17,0,0,20,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0
UCL315074,109,4,0,108,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,78,14,0,9,102,3,0,3,111,3,0,115,38,9,3,4,50,0,0,0,50,9,0,61,0,0,0,0,0,0,0,0,0,0,0,0,118,22,4,12,155,3,0,3,163,11,0,177,25,3,0,0,28,0,0,0,32,0,0,31,26,3,0,0,35,0,0,0,30,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,0,59,0,0,0,61,3,0,66,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,7,0,0,7,57,8,0,0,64,3,0,3,70,3,0,73,25,3,0,3
UCL315075,31,21,0,55,0,0,0,0,0,3,0,3,7,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,3,0,7,9,0,0,12,14,17,0,0,27,11,6,15,45,20,0,65,14,10,0,3,28,6,8,12,40,51,0,95,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,3,53,17,16,30,86,71,0,156,3,0,0,0,7,0,0,0,7,3,0,12,4,9,0,0,13,0,0,0,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,19,0,0,0,19,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,0,19,0,3,3,21,12,0,26,7,7,0,0
UCL315076,181,3,3,190,0,5,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,3,5,0,0,9,0,0,0,9,0,0,9,160,25,0,0,187,0,0,0,186,3,3,191,35,4,3,0,46,0,0,0,46,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,193,28,9,0,227,0,0,0,234,6,3,240,25,11,0,0,30,0,3,3,37,0,0,36,53,8,0,0,66,0,0,0,68,8,0,73,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,16,5,0,102,0,3,3,110,6,0,117,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,7,0,0,0,7,0,0,7,85,22,5,0,109,0,3,3,117,6,0,119,19,3,0,0
UCL315077,90,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,83,14,0,0,95,0,0,0,95,7,0,95,36,0,4,5,42,3,0,3,47,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,123,14,4,5,137,3,0,3,142,8,0,149,16,0,0,0,16,0,0,0,16,0,0,16,24,6,0,0,34,0,0,0,34,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,50,0,0,0,50,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,50,0,0,0,50,6,0,56,20,0,0,0
UCL315078,38,6,0,37,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,10,0,0,0,10,0,0,10,37,8,0,0,45,0,0,0,46,6,0,48,12,0,0,0,11,0,0,0,11,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,58,0,0,0,60,7,0,65,6,0,0,0,13,0,0,0,13,3,0,11,12,0,0,0,16,0,0,0,16,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,26,0,0,0,26,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,26,0,0,0,26,3,0,31,5,0,0,0
UCL315079,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,83,9,3,0,93,0,0,0,93,0,0,93,10,0,0,0,12,0,0,3,13,3,0,21,4,0,0,0,4,0,0,0,4,0,0,4,96,15,4,0,109,0,0,3,114,3,0,114,16,0,0,0,17,0,0,0,17,0,0,18,19,8,3,0,23,0,0,0,23,3,0,25,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,8,3,0,44,0,0,0,44,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,3,0,43,0,0,0,43,4,0,46,3,0,0,0
UCL315080,88,5,0,95,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,4,0,0,0,4,0,0,4,6,0,3,0,8,0,0,0,6,0,0,6,73,16,7,0,90,3,0,3,97,5,0,100,17,3,0,0,16,3,0,3,23,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,87,21,7,0,112,6,0,6,121,10,0,128,25,4,0,0,29,0,0,0,29,0,0,29,33,3,0,0,33,4,0,4,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,62,4,0,4,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6,4,0,0,0,6,0,0,0,4,0,0,4,57,8,0,0,67,3,0,3,74,0,0,74,4,0,0,0
UCL315081,27,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,27,0,0,0,27,3,0,31,4,0,0,0,6,0,0,0,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,34,0,0,0,34,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,0,3,11,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,3,0,3,12,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,3,0,3,11,3,0,13,3,0,0,0
UCL315082,19,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,21,0,0,0,19,4,0,26,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,22,0,0,0,28,4,0,31,10,3,0,0,11,0,0,0,11,0,0,11,13,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,23,0,0,0,23,0,0,23,0,0,0,0
UCL315083,20,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,26,0,0,0,26,3,0,26,6,3,0,0,9,0,0,0,9,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,32,0,0,0,33,11,0,42,11,0,0,0,11,0,0,0,11,0,0,11,4,0,0,0,4,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,11,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,4,0,0,0,0,0,3,0,3,5,0,0,4,12,0,0,0,17,3,0,3,14,8,0,21,3,0,0,0
UCL315084,55,3,0,55,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,6,0,0,0,6,0,0,6,48,3,0,0,59,0,0,0,59,3,0,60,10,0,0,0,10,3,0,3,16,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0,0,69,3,0,3,74,11,0,85,11,4,0,0,13,0,0,0,18,0,0,16,8,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,29,3,0,3,25,0,0,32,0,0,0,0,0,3,0,3,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,3,0,3,3,0,0,3,26,7,0,0,31,5,0,5,35,0,0,39,3,0,0,0
UCL315085,17,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,5,3,0,0,0,6,0,0,0,6,0,0,5,20,3,0,0,25,0,0,0,26,15,0,38,4,3,3,0,14,3,0,3,15,20,0,36,0,0,0,0,0,0,0,0,0,0,0,0,25,9,3,0,36,10,0,10,40,27,0,69,5,3,0,0,4,0,0,0,3,3,0,10,3,0,0,0,3,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,4,0,4,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,4,0,4,11,3,0,19,3,5,0,0
UCL315086,123,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,124,6,0,3,130,0,0,0,130,0,0,129,33,0,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,151,6,0,3,163,0,0,0,163,0,0,161,22,5,0,0,24,3,0,3,29,0,0,29,50,3,0,0,52,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,70,8,0,0,82,3,0,3,79,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,71,8,0,0,80,3,0,3,84,0,0,83,18,0,0,0
UCL315087,61,6,0,63,0,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,9,0,0,0,9,0,0,9,61,6,0,0,72,0,0,0,72,6,0,70,36,3,0,3,40,8,0,8,47,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,100,7,5,3,113,8,0,8,118,6,0,125,17,3,0,0,18,0,0,0,18,0,0,18,24,4,0,0,24,0,0,0,24,0,0,24,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,48,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5,0,0,47,0,0,0,47,0,0,47,18,0,0,0
UCL315088,100,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,4,97,5,0,0,101,0,0,0,103,9,0,113,7,3,0,0,8,0,0,0,8,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,105,9,0,0,111,0,0,0,111,16,0,127,18,3,0,0,18,0,0,0,18,0,0,25,23,7,0,0,33,0,0,0,29,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,0,50,0,0,0,54,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,0,50,0,0,0,54,3,0,58,6,0,0,0
UCL315089,139,10,0,144,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,116,11,3,0,134,4,0,4,141,10,0,150,30,11,3,3,44,3,0,3,50,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,147,21,4,7,182,7,0,7,188,15,0,199,14,3,0,0,15,3,0,3,16,10,0,20,46,7,0,0,53,0,0,0,53,7,0,57,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,0,67,3,0,3,74,13,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,0,67,3,0,3,74,13,0,86,8,3,0,0
UCL315090,111,3,0,114,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,76,22,6,9,111,5,0,5,115,3,0,116,24,4,3,3,34,3,0,3,34,8,0,49,0,0,0,0,0,0,0,0,0,0,3,3,100,24,5,11,147,7,0,7,147,10,3,162,29,3,0,0,35,0,3,3,37,0,0,39,7,0,0,0,9,0,0,0,9,5,0,15,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,4,0,0,4,37,7,3,3,51,0,3,3,49,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,3,3,51,3,3,4,55,4,0,58,8,0,0,0
UCL315091,79,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,6,0,0,6,6,0,3,0,6,0,0,0,6,0,0,6,77,6,4,0,92,0,0,0,92,0,0,92,29,0,8,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,107,6,5,7,127,0,0,0,127,0,0,127,14,0,0,0,14,0,0,0,14,0,0,14,22,5,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,41,0,0,0,41,0,0,41,13,0,0,0
