UCL_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL122118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,20,0,0,0,0,20,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,67,0,0,0,0,67
UCL122120,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,14,10,0,0,0,0,10,22,0,0,0,0,22,13,0,0,0,0,13,3,0,0,0,0,3,70,0,0,0,0,70
UCL122121,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,34,0,0,0,0,34
UCL122122,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32
UCL122123,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24
UCL122124,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,26
UCL122125,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,14,0,0,0,0,14,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,60,0,0,0,0,60
UCL122126,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,16,0,0,0,0,16,19,0,0,0,0,19,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,74,0,0,0,0,76
UCL122127,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,22,0,0,0,0,22,11,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,63,0,0,0,0,63
UCL122128,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
UCL122129,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,14,21,0,0,0,0,21,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,69,0,0,0,0,71
UCL122130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,11,0,0,0,0,11,9,0,0,0,0,9,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52
UCL122131,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,11,0,0,0,0,11,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,66,0,0,0,0,66
UCL122132,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,33
UCL122133,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,35,0,0,0,0,35
UCL122134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12
UCL122135,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,59,0,0,0,0,59
UCL122136,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,34
UCL122137,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,25
UCL122138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,34,0,0,0,0,34
UCL122139,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
UCL122140,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
UCL122141,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32
UCL122142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,10
UCL122143,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,20,0,0,0,0,20,12,0,0,0,0,12,11,0,0,0,0,11,8,0,0,0,0,8,4,0,0,0,0,4,5,0,0,0,0,5,68,0,0,0,0,68
UCL122144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16
UCL122145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122146,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
UCL122147,6,0,0,0,0,6,4,0,0,0,0,6,8,0,0,0,0,8,8,0,0,0,0,8,4,0,0,0,0,4,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,50
UCL122148,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,10,0,0,0,0,10,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,48
UCL122149,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
UCL122150,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,13,0,0,0,0,13,8,0,0,0,0,8,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,67,0,0,0,0,64
UCL122151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,11,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
UCL122152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20
UCL122153,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,10,0,0,0,0,10,4,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,3,0,40
UCL122154,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19
UCL122155,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,29,0,0,0,0,29
UCL122156,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,22
UCL122157,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,26
UCL122158,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,8,0,0,0,0,12,15,0,0,0,0,15,15,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,80,0,0,0,0,84
UCL122159,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,16,0,0,0,0,16,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,48
UCL122160,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,11,14,0,0,0,0,14,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,77,0,0,0,0,77
UCL122161,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,12,0,0,0,0,12,19,0,0,0,0,19,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,65,0,0,0,0,65
UCL122162,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,34,0,0,0,0,34
UCL122163,3,0,0,0,3,3,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,6,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,7,32
UCL122164,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,41
UCL122165,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,12,0,0,0,0,15,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,48,0,0,0,0,44
UCL122166,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,10,10,0,0,0,0,10,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60
UCL122167,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,16,0,0,0,0,16,13,0,0,0,0,13,9,0,0,0,0,9,15,0,0,0,0,15,3,0,0,0,0,3,78,0,0,0,0,78
UCL122168,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
UCL131777,4527,28,6,48,54,4659,1701,7,4,22,7,1749,1457,9,0,19,11,1492,2590,9,4,48,21,2677,3540,12,8,44,38,3635,8480,18,6,86,72,8655,8130,29,0,69,55,8289,10818,41,9,66,104,11038,5835,16,6,47,35,5936,5996,18,9,38,27,6083,4756,3,0,28,43,4833,3928,7,4,35,40,4021,61753,197,54,549,510,63063
UCL179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL201001,21752,3984,1988,53,62,27835,8350,1429,614,18,9,10417,7351,1232,598,15,13,9207,12053,2046,1037,14,19,15167,17121,3007,1544,27,29,21732,52803,9806,5669,111,101,68486,66404,12371,7136,125,141,86176,92938,15793,9342,180,198,118448,42547,8147,4243,85,115,55135,37589,8116,3332,59,104,49199,28799,6389,2092,43,91,37412,19369,2865,1231,40,48,23550,407073,75181,38830,773,930,522783
UCL203001,886,57,11,0,0,952,507,42,7,0,0,557,448,40,7,0,0,496,884,74,23,4,0,982,1202,112,33,3,0,1350,3484,290,85,8,8,3872,3714,230,40,9,7,4001,3492,170,32,20,9,3721,1186,56,12,6,0,1255,828,27,5,0,0,868,429,20,0,0,4,452,745,53,11,5,0,815,17804,1167,266,65,35,19334
UCL211001,169,10,0,0,0,176,106,5,0,0,0,108,97,3,0,0,0,107,207,15,3,0,0,223,315,23,5,0,0,339,1048,52,9,0,0,1107,1017,13,0,0,0,1038,682,3,3,0,0,686,179,0,0,0,0,179,111,0,0,0,3,117,61,0,0,0,0,61,160,7,3,0,0,172,4146,128,24,3,4,4309
UCL211002,428,34,4,0,0,467,314,30,0,0,0,348,304,29,5,0,0,339,568,64,9,3,3,648,968,91,3,3,0,1069,2714,246,21,5,10,2997,2285,171,15,0,5,2479,1648,89,4,0,6,1754,489,23,0,3,0,515,297,23,0,0,0,319,188,7,0,0,0,198,372,25,0,0,0,404,10572,828,74,18,35,11522
UCL211003,521,15,5,0,3,545,369,10,3,0,0,385,318,12,3,0,0,336,640,25,4,0,0,667,914,37,3,3,3,953,2744,86,18,0,5,2853,2640,50,15,3,3,2710,1859,31,8,4,7,1899,494,3,0,0,0,502,325,8,0,0,0,337,173,6,0,0,0,179,454,3,0,3,0,459,11441,284,58,16,28,11826
UCL211004,263,34,0,0,0,299,176,14,0,0,0,193,166,15,0,0,0,182,294,32,0,0,0,331,483,51,3,0,0,538,1828,205,5,0,3,2036,1916,167,3,0,3,2094,1318,90,0,0,7,1409,270,19,0,0,0,289,172,12,0,0,0,190,113,6,0,0,0,116,333,23,0,0,0,359,7342,653,11,0,12,8022
UCL212001,126,10,7,0,0,144,101,6,3,0,0,109,99,6,0,0,0,110,259,19,5,0,0,284,387,24,13,0,0,430,1074,60,9,0,0,1148,707,17,5,0,0,729,404,3,0,0,0,408,101,0,0,0,0,102,59,0,0,0,0,55,38,0,0,0,0,38,134,10,0,0,0,143,3495,156,47,4,4,3704
UCL212002,213,11,0,0,0,222,125,9,0,0,0,137,144,6,0,0,0,148,339,17,0,0,0,353,519,28,0,0,0,543,1376,37,0,0,0,1413,1068,21,0,0,0,1092,725,17,0,0,0,736,195,0,0,0,0,197,115,4,0,0,0,121,65,0,0,0,0,65,221,10,0,3,0,232,5096,157,0,9,7,5270
UCL212003,224,3,7,0,0,228,128,3,0,0,0,128,94,0,4,0,0,99,203,3,12,0,0,219,286,3,7,0,0,300,991,20,44,0,0,1052,1216,22,52,0,0,1296,1189,8,17,0,0,1214,422,0,0,0,0,422,278,3,0,0,0,282,113,0,0,0,0,119,217,3,3,0,0,226,5357,77,141,0,3,5582
UCL212004,124,3,5,0,0,131,78,0,5,0,0,82,86,3,3,0,0,95,224,4,3,0,0,236,331,7,8,0,0,351,863,21,12,0,0,900,729,11,12,0,0,749,578,10,3,0,0,594,148,0,0,0,0,148,81,4,0,0,0,90,58,0,0,0,0,58,126,3,0,0,0,136,3428,65,58,3,3,3558
UCL212005,155,13,7,0,0,173,100,6,0,0,0,109,78,3,0,0,0,78,153,17,3,0,0,167,246,12,7,0,0,272,774,60,17,0,0,846,773,25,3,0,0,805,582,19,3,0,0,601,153,12,0,0,0,168,90,4,0,0,0,102,63,3,0,0,0,64,125,12,3,0,0,133,3283,181,37,3,5,3511
UCL213001,84,5,0,0,0,93,54,6,0,0,0,57,45,4,0,0,0,46,87,3,0,0,0,93,159,10,0,0,0,174,503,36,0,0,0,535,636,25,0,0,0,662,526,36,0,0,0,558,129,23,0,0,0,146,96,8,0,0,0,101,18,0,0,0,0,24,103,4,0,0,0,111,2442,154,3,3,5,2599
UCL213002,59,0,3,0,0,62,50,0,0,0,0,53,45,3,0,0,0,49,80,0,0,0,0,85,154,0,0,0,0,154,373,0,0,0,0,377,303,0,0,0,0,308,139,0,0,0,0,141,33,0,0,0,0,33,28,0,0,0,0,28,15,0,0,0,0,13,45,0,0,0,0,49,1322,15,3,3,4,1350
UCL213003,53,3,0,0,3,61,43,0,0,0,0,40,47,4,0,0,0,52,103,3,0,0,0,105,152,3,0,0,0,154,425,8,0,3,0,436,291,0,0,0,0,293,142,3,0,0,0,140,28,0,0,0,0,33,22,0,0,0,0,22,16,0,0,0,0,16,68,0,0,0,0,73,1395,28,0,3,3,1427
UCL213004,75,3,0,0,0,74,38,0,0,0,0,39,31,0,0,0,0,34,62,0,0,0,0,65,89,3,3,0,0,98,345,10,0,0,0,355,386,3,0,0,0,387,297,0,0,0,0,302,84,0,0,0,0,84,53,0,0,0,0,53,26,0,0,0,0,21,65,0,3,0,0,71,1544,26,7,5,0,1585
UCL213005,70,3,0,0,0,71,52,0,0,0,0,55,53,3,0,0,0,55,99,4,0,0,0,103,112,3,0,0,0,114,339,12,0,0,0,347,434,3,0,0,0,436,333,4,0,0,3,340,87,0,0,0,0,89,52,0,0,0,0,55,34,0,0,0,0,34,64,4,0,0,0,72,1730,29,0,0,5,1770
UCL213006,59,3,0,0,0,61,31,3,0,0,0,32,35,0,0,0,0,33,79,3,0,0,0,78,111,9,0,0,0,116,404,17,0,0,3,421,322,13,0,0,0,331,185,4,0,0,0,193,56,0,0,0,0,56,40,0,0,0,0,40,23,0,0,0,0,29,53,0,0,0,0,57,1398,58,3,0,4,1457
UCL213007,91,3,0,0,0,92,63,0,0,0,0,65,70,4,0,0,0,73,192,0,3,0,0,193,237,6,7,0,0,255,581,10,7,0,0,602,380,3,0,0,0,383,210,0,0,0,0,211,59,0,0,0,0,59,34,0,0,0,0,34,25,0,0,0,0,27,66,0,3,0,0,64,1999,31,23,0,0,2059
UCL213008,77,6,0,0,0,86,35,3,0,0,0,42,39,4,0,0,0,41,60,3,0,0,0,65,116,12,0,0,0,127,338,29,0,0,0,366,474,31,0,0,0,512,513,16,0,0,0,531,158,4,0,0,0,167,64,5,0,0,0,72,32,0,0,0,0,32,75,8,0,0,0,80,1990,124,0,0,0,2123
UCL213009,85,0,0,0,0,83,46,3,0,0,0,50,26,0,0,0,0,27,65,3,0,0,0,65,115,5,0,0,0,124,353,8,0,0,0,362,480,8,0,0,0,491,475,6,0,0,0,480,101,0,0,0,0,101,58,0,0,0,0,58,20,0,0,0,0,20,81,0,0,0,0,81,1905,43,0,0,0,1946
UCL213010,65,3,4,0,0,75,106,3,0,0,0,112,101,6,3,0,0,103,226,5,0,0,0,234,250,3,3,0,0,257,483,14,0,0,0,496,198,4,0,0,0,204,127,0,0,0,0,129,24,0,0,0,0,24,17,0,0,0,0,17,12,0,0,0,0,12,77,4,3,0,0,83,1684,51,12,4,0,1752
UCL213011,74,0,3,0,0,78,85,3,3,0,0,88,90,3,3,0,0,98,205,0,7,0,0,215,252,3,3,0,0,264,362,3,0,0,0,365,135,0,0,0,0,138,95,0,0,0,0,92,24,0,0,0,0,24,14,0,0,0,0,14,4,0,0,0,0,4,58,0,0,0,0,58,1401,14,25,0,3,1440
UCL213012,114,3,0,0,0,121,54,3,0,0,0,57,52,4,0,0,0,57,81,8,0,0,0,88,119,12,0,0,0,123,322,18,4,0,0,340,387,21,0,0,0,409,569,28,4,0,0,598,237,8,0,0,0,245,186,7,0,0,0,190,79,6,0,0,0,88,101,4,0,0,0,111,2299,114,10,0,6,2432
