UCL_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL631777,31741,28903,60642,2964,2895,5859,759,753,1512,647,617,1262,946,917,1864,223,216,442,554,597,1148,5926,6121,12044,135,129,265,46,37,87,4,7,10,9246,9391,18632,479,578,1057,188,164,349,12875,13020,25897,3839,3440,7280,48455,45362,93813
UCL679997,21,13,37,0,0,0,3,0,3,5,0,4,0,3,4,0,0,0,0,0,3,3,4,7,0,0,0,0,0,0,0,0,0,16,10,24,7,0,7,0,0,0,25,8,29,3,0,5,49,21,68
UCL699994,89,45,133,37,17,46,12,18,38,11,12,20,22,23,48,3,5,6,24,14,38,133,134,264,0,0,3,4,0,4,0,0,0,208,210,418,30,27,57,7,3,15,284,258,541,127,74,200,499,376,870
UCL703001,19890,18876,38767,1596,1562,3153,2231,1815,4048,1955,1759,3715,3385,2725,6111,1198,1081,2281,1741,1473,3216,250,214,463,10789,10665,21459,278,215,489,13,0,16,21839,19952,41786,5122,5288,10412,648,485,1131,29206,27285,56487,8396,5840,14238,57490,52001,109487
UCL712001,4362,4507,8866,593,587,1182,241,287,526,345,356,696,329,348,679,339,337,675,140,143,283,36,49,80,1836,1995,3831,45,38,81,0,0,0,3304,3553,6863,957,1063,2025,132,142,276,4990,5345,10338,1362,1409,2765,10711,11260,21971
UCL714001,971,957,1919,385,406,789,139,122,260,83,83,171,184,150,333,59,59,117,54,41,90,18,13,27,237,229,461,4,6,9,0,0,0,771,696,1469,117,143,256,27,22,49,1301,1264,2563,648,635,1276,2919,2846,5764
UCL715001,872,877,1748,16,11,27,3,3,9,7,3,10,6,5,16,0,0,0,0,0,3,0,0,3,15,15,29,0,0,0,0,0,0,27,31,59,8,8,18,3,8,18,60,59,119,5,16,25,939,955,1888
UCL715002,387,432,816,4,7,9,6,10,10,4,9,8,4,3,9,0,3,3,0,0,0,0,0,0,21,18,48,0,0,0,0,0,0,36,41,73,3,6,12,0,0,0,42,54,96,54,38,94,482,524,1009
UCL715003,877,823,1701,7,3,11,3,4,9,12,12,17,20,12,34,0,3,8,3,4,8,0,0,0,29,29,60,0,0,0,0,0,0,60,65,127,6,6,12,23,25,51,98,102,197,107,87,196,1085,1017,2098
UCL715004,539,492,1028,15,11,26,4,4,8,7,5,15,5,6,10,0,0,0,0,0,3,0,0,3,18,13,33,0,0,0,0,0,0,28,30,62,0,0,0,5,5,7,51,41,94,9,7,11,596,541,1138
UCL715005,435,429,865,13,13,21,3,3,3,5,5,8,4,0,3,0,0,3,3,0,5,0,0,0,16,13,27,0,0,0,0,0,0,31,25,56,0,3,3,26,19,44,64,63,122,23,26,50,518,513,1031
UCL715006,428,353,778,230,214,441,53,57,110,44,66,111,145,145,296,24,23,52,34,50,84,8,5,15,122,148,274,0,0,0,0,0,0,443,501,943,40,60,105,8,17,23,728,789,1517,316,211,532,1466,1353,2820
UCL715007,692,666,1356,156,148,307,20,25,44,32,30,61,55,54,112,25,11,36,19,13,32,3,4,9,114,109,221,7,5,11,0,0,0,269,255,527,60,68,131,20,16,35,504,490,994,246,151,394,1436,1308,2750
UCL715008,783,835,1614,16,21,36,7,10,14,14,12,30,10,13,23,0,3,4,5,0,8,3,4,3,33,24,53,0,0,0,0,0,0,72,67,135,10,7,23,29,31,58,120,122,248,87,96,177,994,1053,2042
UCL715009,633,649,1283,16,18,30,3,12,10,8,5,13,7,9,18,6,4,10,4,0,6,0,0,0,24,20,43,0,0,0,0,0,0,46,45,93,9,6,17,3,0,3,74,71,145,22,18,31,731,736,1459
UCL721001,131,98,233,25,26,55,10,3,9,15,18,40,88,59,146,12,6,18,26,23,49,6,5,12,40,41,90,4,0,4,0,0,0,200,166,368,13,19,30,7,0,12,243,209,458,69,33,103,448,339,786
UCL721002,306,346,655,0,13,16,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,10,10,17,0,0,0,46,51,100,63,71,137,3,6,11,369,430,799
UCL721003,280,271,552,20,15,38,8,4,13,9,12,19,15,14,34,3,0,3,3,3,3,0,0,0,16,9,24,0,0,0,0,0,0,53,49,101,9,7,15,9,10,14,82,78,165,34,24,59,399,377,777
UCL721004,211,198,414,5,8,11,0,0,0,0,4,8,0,3,11,0,0,0,3,3,4,0,0,0,6,5,12,0,0,0,0,0,0,12,20,33,0,0,0,0,8,8,20,33,51,16,12,21,244,240,486
UCL721005,378,393,771,10,9,19,3,4,4,0,3,3,3,0,4,0,3,3,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,14,11,22,0,0,4,0,7,6,24,31,53,3,3,5,401,421,828
UCL721006,177,208,388,3,6,5,3,4,9,3,6,6,3,0,4,4,4,9,0,0,0,0,0,0,24,33,54,0,0,0,0,0,0,33,51,79,3,0,3,6,0,3,42,57,95,21,43,66,243,310,547
UCL721007,164,155,320,9,4,15,3,0,5,4,11,14,13,10,29,0,3,7,7,6,14,3,4,3,45,52,100,0,0,0,0,0,0,82,84,171,3,3,3,0,0,0,100,92,189,31,29,58,295,272,565
UCL721008,156,134,290,20,28,47,9,7,12,6,0,6,10,6,23,0,4,4,15,8,21,0,0,0,41,46,85,0,0,0,0,0,0,75,77,157,7,8,14,3,0,3,114,114,219,62,44,105,325,291,619
UCL721009,202,150,353,34,29,60,14,17,28,18,21,37,35,26,59,9,9,17,11,12,23,5,4,9,77,64,142,4,0,7,0,0,0,172,146,318,19,28,48,6,0,8,230,210,439,97,88,181,527,444,974
UCL721010,199,228,430,0,0,5,3,3,3,0,3,3,3,0,8,7,4,9,8,7,14,0,0,0,8,11,22,0,0,0,0,0,0,25,26,53,0,0,0,6,3,11,38,35,68,26,26,44,253,291,541
UCL721011,240,263,503,7,3,11,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,3,3,9,7,21,0,0,0,0,0,0,13,18,31,0,3,0,6,3,7,23,25,46,8,3,8,271,291,561
UCL721012,292,304,591,0,3,3,0,3,3,3,3,6,0,4,3,0,0,0,0,0,0,0,0,0,13,22,30,0,0,0,0,0,0,20,32,48,3,4,7,0,3,4,18,36,58,0,3,8,310,351,659
UCL721013,336,351,690,8,7,16,0,0,0,6,4,14,3,3,5,3,3,3,4,3,8,0,0,0,13,19,29,0,0,0,0,0,0,23,34,64,0,0,0,0,3,5,39,48,82,7,14,19,382,418,797
UCL721014,208,217,425,0,3,5,3,6,4,5,3,10,5,4,11,0,3,3,0,0,0,0,0,0,18,14,30,0,0,0,0,0,0,28,34,63,0,0,0,0,0,0,33,33,66,15,20,34,253,268,522
UCL721015,206,208,416,0,4,4,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,0,0,0,0,0,0,11,10,19,0,0,0,3,4,10,17,16,31,4,7,13,228,231,462
UCL721016,203,219,421,4,7,8,0,0,3,0,0,3,0,0,0,0,0,0,3,4,6,0,0,0,6,7,18,0,0,0,0,0,0,14,21,32,0,0,0,3,0,4,23,25,48,0,3,3,224,249,473
UCL721017,284,315,598,11,12,22,0,3,6,0,9,9,9,5,15,0,0,0,0,0,0,0,0,0,14,12,25,0,0,3,0,0,0,26,33,53,5,7,10,0,0,3,44,44,90,29,19,46,357,379,733
UCL721018,245,284,525,3,4,6,6,4,15,5,5,11,4,6,10,3,4,6,3,4,4,0,0,3,16,17,30,0,0,0,0,0,0,38,35,76,3,3,4,6,7,6,52,48,100,25,40,64,324,371,691
UCL721019,110,74,178,30,28,63,58,51,117,41,34,72,91,73,162,15,11,29,11,9,19,0,5,8,19,18,34,4,0,7,0,0,3,239,209,443,72,79,146,3,4,9,346,318,667,127,90,223,581,481,1066
UCL722001,81,67,149,6,14,24,0,0,3,0,0,0,3,9,8,3,0,3,4,3,10,0,0,0,7,9,16,0,0,0,0,0,0,20,20,35,6,4,8,3,0,0,31,38,67,20,18,32,132,120,249
UCL722002,160,181,340,8,3,10,3,3,6,3,0,3,0,0,0,3,0,4,0,0,0,0,0,0,10,11,22,0,0,0,0,0,0,18,18,36,0,3,4,6,16,22,37,32,68,17,5,24,218,220,437
UCL722003,162,158,316,0,0,0,3,4,7,0,3,4,3,5,7,0,0,0,0,0,0,0,0,0,11,6,13,0,0,0,0,0,0,18,17,32,0,0,0,6,10,21,25,30,55,5,3,9,188,189,380
UCL722004,69,101,172,5,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,12,14,30,6,5,17,91,125,217
UCL722005,165,163,326,3,0,3,0,0,0,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,12,12,19,0,0,0,3,4,4,14,19,30,9,3,15,190,182,368
UCL722006,67,67,133,5,0,0,0,3,3,0,0,0,3,0,7,0,0,5,0,0,0,0,0,0,9,4,10,0,0,0,0,0,0,17,14,25,0,0,0,0,0,0,18,14,31,6,4,14,90,86,180
UCL722007,59,70,131,0,3,7,0,0,0,0,4,7,0,0,0,3,0,7,0,0,0,0,0,0,11,11,15,0,0,0,0,0,0,11,18,28,0,0,0,0,0,4,14,18,33,10,13,18,86,101,187
UCL722008,72,74,146,5,8,14,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,11,8,20,0,0,0,0,0,0,12,10,28,3,3,4,0,0,0,22,23,42,3,4,8,101,100,199
UCL722009,128,129,257,10,9,23,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,9,20,0,0,0,0,0,0,10,17,24,0,4,4,0,3,5,23,31,53,3,7,12,152,168,324
UCL722010,79,64,147,29,31,59,9,0,9,3,9,7,6,11,19,4,6,10,3,3,10,0,0,0,27,34,61,0,0,0,0,0,0,52,62,110,8,10,14,0,0,0,88,101,192,50,44,94,217,204,423
UCL722011,87,80,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,4,0,0,0,0,0,0,3,5,8,0,0,0,3,0,3,8,7,15,3,0,3,95,89,183
UCL722012,107,92,197,10,4,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,8,3,13,0,0,0,5,0,3,21,10,35,10,4,9,131,111,242
UCL722013,65,60,129,4,7,8,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6,5,13,0,0,0,3,0,3,17,11,31,14,3,16,96,72,168
UCL722014,106,119,225,10,8,20,4,3,8,3,8,7,3,3,4,3,7,9,0,0,0,0,0,0,6,14,19,0,0,0,0,0,0,17,29,50,0,0,0,0,0,0,29,42,70,4,3,12,142,160,301
UCL722015,82,92,169,16,13,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,16,20,35,6,0,8,106,114,218
UCL722016,103,79,184,0,0,4,0,0,0,0,3,6,0,3,3,3,4,5,0,0,0,0,0,0,37,36,70,0,0,0,0,0,0,39,45,92,7,3,12,0,0,3,53,57,108,26,27,54,180,162,348
UCL722017,117,138,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,0,0,0,0,0,0,6,7,10,0,0,0,0,0,3,8,5,12,0,0,0,125,143,273
UCL722018,102,120,218,8,4,9,3,4,12,0,0,0,3,3,6,10,4,17,3,3,10,0,0,0,3,6,13,0,0,0,0,0,0,32,27,55,6,10,16,11,9,17,49,44,97,29,29,58,184,193,376
UCL722019,90,76,171,5,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,5,9,10,0,0,0,0,3,3,12,19,32,0,10,11,102,107,214
UCL722020,75,68,146,3,10,10,3,0,8,5,3,12,3,4,8,0,4,3,0,3,3,4,0,3,9,9,18,0,0,0,0,0,0,29,28,59,0,0,3,0,4,3,38,41,72,39,33,72,154,137,291
UCL722021,156,158,311,12,5,19,4,0,5,0,0,0,0,0,3,3,0,3,0,3,7,0,0,0,4,12,21,0,0,0,0,0,0,14,16,34,0,0,0,0,3,4,26,31,60,3,0,3,184,187,373
UCL722022,88,96,186,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,0,0,0,0,0,0,10,5,18,0,0,0,0,0,0,14,16,28,0,0,6,105,112,214
UCL722023,61,63,124,6,11,17,4,8,11,4,3,8,3,6,5,4,12,18,0,3,5,0,0,0,12,8,23,0,0,0,0,0,0,31,41,71,0,0,3,10,10,18,42,62,107,35,31,65,137,164,300
UCL722024,113,145,261,0,3,3,0,3,3,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,5,3,6,0,0,3,0,0,0,11,13,21,0,0,3,0,0,0,18,14,27,22,25,42,151,183,330
UCL722025,137,168,305,4,3,4,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,0,0,0,0,0,0,9,12,19,0,0,0,0,0,0,11,14,24,0,0,0,146,186,330
UCL722026,73,95,167,0,0,0,3,3,3,0,0,3,3,4,3,0,0,0,3,0,3,0,0,0,15,13,26,0,0,0,0,0,0,21,18,36,0,0,0,0,3,3,21,24,45,0,0,0,92,122,214
UCL722027,123,165,289,3,3,4,7,5,4,0,0,3,0,3,5,0,0,4,0,4,4,0,0,0,3,3,8,0,0,0,0,0,0,8,13,27,3,0,3,0,0,0,15,17,34,21,24,41,156,207,365
UCL722028,86,82,167,11,4,21,0,0,3,7,0,5,4,5,10,3,3,8,7,3,9,0,0,0,16,16,36,0,0,0,0,0,0,39,27,75,0,3,6,0,0,0,60,45,98,22,12,35,165,132,305
UCL722029,124,126,255,5,9,13,0,0,3,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,12,4,19,0,0,0,0,0,0,17,12,27,0,0,0,4,3,7,24,27,52,20,19,38,173,172,347
UCL722030,74,76,151,5,3,12,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,7,9,0,0,0,5,3,9,17,12,29,3,0,4,92,93,184
UCL722031,59,61,116,8,0,11,3,0,5,3,0,3,3,0,4,3,0,3,11,6,15,0,0,0,22,7,26,0,0,0,0,0,0,40,20,64,3,0,3,0,0,0,51,24,74,19,19,34,124,106,227
UCL722032,81,93,172,0,4,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,0,0,0,0,3,6,0,0,0,0,0,0,8,9,10,0,0,0,0,3,5,11,12,18,11,11,22,100,114,215
