SED_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
SED30058,13,0,0,0,16,0,0,0,16,3,0,19,13,0,0,3,17,0,0,0,17,0,0,14,775,91,7,12,881,24,3,28,912,47,0,960,6,0,0,0,7,0,0,0,10,0,0,8,13,0,0,0,13,0,0,0,16,0,0,13,21,0,0,0,24,0,0,0,26,3,0,24,794,89,7,11,906,29,3,32,939,47,0,987,134,18,3,0,150,9,0,9,159,33,0,201,0,0,0,0,0,0,0,0,0,0,0,0,925,106,14,12,1057,40,3,38,1097,82,3,1181,247,20,0,0,269,8,0,9,284,12,0,291,167,34,5,0,200,5,0,10,208,8,0,210,6,0,3,0,10,0,0,0,10,0,0,10,9,0,0,0,9,0,0,0,9,0,0,9,428,49,4,5,490,13,0,17,502,17,0,525,5,0,0,3,10,0,0,0,11,0,0,9,12,0,0,0,12,0,0,0
SED30059,10,0,3,0,16,0,0,0,16,0,0,16,14,0,0,12,28,0,0,0,30,0,0,32,864,135,14,20,1035,15,3,17,1048,53,0,1103,4,0,0,0,4,0,0,0,4,0,0,4,15,9,0,0,23,0,0,0,26,3,0,27,28,9,0,0,32,0,0,0,33,3,0,37,889,142,14,23,1066,15,3,15,1086,49,0,1134,137,15,3,4,166,12,0,13,176,28,3,204,3,0,0,0,3,0,0,0,3,0,0,7,1032,155,19,25,1234,22,3,26,1263,83,4,1347,171,21,5,0,197,13,0,13,211,12,0,217,115,26,0,0,139,3,0,7,144,9,0,150,5,0,3,0,15,0,0,0,15,0,0,15,7,0,0,3,9,0,0,0,9,0,0,9,297,47,5,8,358,10,0,15,374,14,0,391,0,3,0,0,3,3,0,3,7,0,0,7,4,3,0,0,9,0,0,0
SED30060,12,0,3,0,20,0,0,0,19,0,0,19,5,0,0,7,8,0,0,0,8,3,0,12,613,84,21,12,736,19,4,22,763,54,0,814,15,3,3,0,20,9,0,9,25,5,0,34,8,3,0,0,13,0,0,0,15,0,0,12,25,6,3,0,30,9,0,12,42,6,0,47,636,95,19,12,764,27,4,35,798,61,0,861,114,9,0,8,140,8,0,15,154,78,0,228,0,0,0,4,4,0,0,0,4,0,0,6,759,99,23,25,904,38,4,46,953,138,0,1092,44,3,0,0,52,0,0,0,52,5,0,56,41,9,0,0,52,0,0,0,52,3,0,50,5,0,0,0,10,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,96,11,3,0,109,0,0,0,108,11,0,121,4,0,0,0,4,3,0,3,5,0,0,5,0,0,0,0,0,0,0,0
SED30061,8,3,7,0,13,0,0,0,13,3,0,12,4,0,0,0,9,0,0,3,5,0,0,5,571,64,25,6,670,17,3,23,688,41,0,732,15,0,0,0,17,5,0,5,25,0,0,23,15,0,0,0,14,0,0,0,14,0,0,11,28,0,0,0,26,5,0,5,37,3,0,38,597,67,25,8,695,22,3,27,721,47,0,770,79,18,0,0,104,13,0,13,114,39,0,148,0,0,0,0,0,0,0,0,0,0,0,0,683,86,27,8,799,33,3,34,833,88,0,921,120,16,0,0,131,6,0,6,136,7,0,149,77,13,0,0,89,3,0,8,99,7,0,99,0,0,0,0,4,0,0,0,4,0,0,6,0,0,0,3,3,0,0,0,5,0,0,5,206,28,0,3,233,12,0,13,247,16,0,260,3,5,0,0,8,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0
SED30062,16,0,8,0,20,3,0,3,25,0,0,25,0,0,0,11,8,0,0,0,9,0,0,9,1020,109,25,18,1168,28,3,31,1198,59,0,1264,20,3,0,0,26,4,0,3,33,7,0,37,31,3,0,0,28,3,0,3,33,0,0,37,51,10,0,0,60,5,0,8,66,8,0,72,1070,119,25,18,1226,37,5,39,1264,69,0,1336,203,22,3,11,239,9,0,10,251,44,0,298,0,0,0,0,0,0,0,0,0,0,0,0,1273,143,26,23,1466,48,5,51,1519,114,0,1634,162,22,10,0,191,3,0,3,199,15,0,210,122,24,3,0,149,4,0,4,154,7,0,159,4,0,5,0,16,0,0,0,16,0,0,11,0,0,0,0,3,0,0,0,3,0,0,3,294,42,14,4,358,9,0,9,364,25,0,390,4,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0
SED30063,3,0,3,0,4,3,0,3,6,0,0,14,0,0,0,3,7,0,0,0,3,0,0,8,520,76,14,7,621,11,0,11,631,43,0,676,11,0,0,0,11,3,0,3,14,4,0,18,3,0,0,0,5,0,0,0,5,0,0,5,10,0,0,0,8,3,0,3,12,4,0,20,531,74,14,7,627,20,0,20,649,48,0,696,123,20,5,0,144,4,0,7,153,63,0,220,0,0,0,0,0,0,0,0,0,0,3,3,655,96,21,6,777,22,0,25,805,116,3,923,22,0,0,0,21,3,0,3,27,0,0,28,21,0,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,43,3,0,0,52,4,0,4,52,0,0,54,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
SED30064,9,3,3,0,13,0,0,0,13,3,0,19,4,0,0,11,17,0,0,0,17,3,0,19,573,126,11,16,724,17,3,18,740,43,0,784,7,0,0,0,7,3,0,3,11,0,0,12,15,0,0,0,16,0,0,0,16,0,0,13,21,0,0,0,23,3,0,3,26,3,0,26,593,126,12,16,746,21,3,17,766,39,0,806,111,33,3,3,147,7,3,6,157,33,0,192,0,0,0,0,0,0,0,0,0,0,3,3,705,155,19,15,895,24,5,28,921,81,5,1002,50,9,0,0,55,4,0,4,60,4,0,58,63,12,3,0,78,0,0,0,81,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,18,3,0,135,7,0,7,145,8,0,150,0,3,0,0,3,3,0,3,4,0,0,4,0,0,0,0,0,0,0,0
SED30065,3,0,3,0,11,0,0,0,11,0,0,9,3,0,0,3,8,0,0,0,8,0,0,7,634,109,20,6,771,17,3,19,794,41,0,834,11,0,0,0,11,0,0,0,12,3,0,14,15,7,0,0,17,7,0,8,27,3,0,29,27,7,0,0,30,7,0,5,36,8,0,42,657,113,20,6,798,25,6,27,826,51,0,876,81,33,6,0,116,3,0,8,120,35,0,157,0,0,0,0,0,0,0,0,0,0,0,0,740,143,21,8,918,30,9,33,954,83,0,1034,53,9,0,0,64,0,0,0,68,9,0,73,72,12,3,0,87,0,0,0,85,9,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,126,25,3,4,157,0,0,0,156,11,0,171,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
SED30066,9,0,0,0,9,0,0,0,9,0,0,9,8,0,0,0,6,3,0,3,12,0,0,12,493,57,4,5,560,24,0,29,586,39,0,625,9,6,0,0,14,3,0,3,17,0,0,17,14,3,0,0,12,0,0,0,17,0,0,17,23,5,0,0,27,3,0,3,31,0,0,31,517,65,4,3,588,31,3,30,621,39,0,658,77,20,3,0,91,3,0,3,99,42,0,144,0,0,0,0,5,0,0,0,5,0,0,6,593,78,5,3,682,36,3,33,721,81,0,806,126,13,0,0,143,4,0,4,149,8,0,152,88,13,0,0,101,5,0,5,103,12,0,113,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,221,25,0,3,251,14,0,14,262,20,0,276,3,0,0,0,3,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0
SED30067,13,5,3,0,18,0,0,0,18,0,0,22,3,3,0,4,7,0,0,0,12,0,0,10,848,75,22,11,950,17,4,23,973,56,0,1028,16,3,0,0,21,3,0,3,20,0,0,20,17,0,0,0,22,0,0,0,22,0,0,22,38,3,0,0,41,3,0,3,42,0,0,42,882,78,22,14,994,17,7,24,1014,56,0,1074,159,26,8,7,195,7,0,9,197,25,0,225,0,0,0,0,0,0,0,0,0,0,5,5,1037,106,26,16,1183,22,4,28,1215,86,5,1305,152,13,0,0,167,5,0,3,172,11,0,183,127,16,3,0,147,9,0,9,154,10,0,166,8,3,0,0,5,0,0,0,5,0,0,5,3,0,0,0,5,0,0,0,5,0,0,7,288,31,5,0,325,9,0,15,339,24,0,360,5,0,0,0,7,0,0,0,4,0,0,4,7,0,0,0,11,0,0,0
SED30068,8,0,0,0,10,3,0,0,11,0,0,14,4,0,0,7,11,0,0,0,11,0,0,11,393,53,12,7,460,13,3,16,483,35,0,515,8,4,0,0,12,3,0,3,15,3,0,15,18,3,0,0,25,3,0,3,26,3,0,30,24,8,0,0,34,7,0,7,42,7,0,44,416,54,14,7,498,21,3,25,520,43,0,561,91,30,3,0,128,12,7,15,143,59,0,202,0,0,0,0,0,0,0,0,0,0,3,3,511,86,17,10,620,28,6,41,660,102,3,767,51,7,0,0,66,0,0,0,64,5,0,73,50,9,3,0,66,0,0,0,66,4,0,72,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,110,19,3,0,137,3,0,3,138,15,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED30069,9,0,0,0,12,0,0,0,15,0,0,16,7,0,0,3,8,3,0,3,11,3,0,18,498,56,15,6,568,20,4,25,593,36,0,634,11,0,0,0,11,3,0,3,15,4,0,17,11,0,0,0,15,0,0,0,15,0,0,18,24,0,0,0,27,3,0,3,25,5,0,30,517,56,12,6,596,21,4,24,620,42,0,661,103,18,0,3,118,3,3,7,124,31,0,151,0,0,0,0,3,0,0,0,3,3,0,6,618,73,14,12,713,27,4,29,746,71,3,823,74,9,3,0,84,3,0,4,85,7,0,95,68,12,0,0,78,3,0,3,84,0,0,81,4,0,3,0,9,0,0,0,9,0,0,9,0,0,0,0,3,3,0,3,3,0,0,3,144,20,8,0,171,5,0,12,181,6,0,191,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0
SED30070,9,0,3,0,12,0,0,0,12,0,0,14,3,0,0,3,6,0,0,0,6,0,0,6,917,90,13,6,1031,19,3,30,1059,38,0,1096,14,3,0,0,14,0,0,0,14,3,0,23,17,8,0,0,19,0,0,0,19,4,0,26,30,6,0,0,40,0,0,0,36,7,0,44,948,95,13,10,1069,21,3,28,1096,45,0,1138,128,8,3,0,140,9,0,9,147,32,0,178,0,0,0,0,0,0,0,0,0,0,0,0,1076,108,16,12,1211,32,3,37,1250,68,0,1320,148,12,0,0,163,3,0,3,163,4,0,169,132,20,0,3,152,3,3,8,160,4,0,166,6,0,3,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,296,29,8,3,328,7,3,8,335,7,0,351,6,0,0,0,6,0,0,0,4,0,0,4,4,0,0,0,9,0,0,0
SED30071,11,0,0,0,8,3,0,3,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,509,46,11,3,571,32,3,33,606,30,0,636,10,0,0,0,16,3,0,3,13,4,0,17,9,0,0,0,9,0,0,0,12,3,0,13,17,0,0,0,23,3,0,5,29,3,0,31,527,47,13,4,589,34,3,36,629,32,0,668,99,11,4,0,113,4,0,4,120,39,0,159,0,0,0,0,3,0,0,0,3,0,0,3,621,62,16,4,707,42,3,44,756,69,0,827,38,8,0,0,46,0,0,0,46,3,0,51,32,5,0,0,38,0,0,0,39,3,0,40,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,15,5,0,91,0,0,0,92,4,0,101,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
SED30072,6,0,0,0,12,0,0,0,13,0,0,13,9,0,0,3,17,0,0,0,17,0,0,17,651,66,9,15,740,9,3,13,756,37,0,799,11,0,0,0,11,0,0,0,19,0,0,19,15,0,0,0,12,0,0,0,12,0,0,14,27,0,0,0,30,0,0,0,30,0,0,34,677,69,9,15,768,15,3,18,788,41,0,830,104,15,10,12,136,0,0,0,141,29,0,170,0,0,0,0,0,0,0,0,0,0,3,5,780,87,19,23,907,13,3,18,927,75,5,1006,161,25,3,0,193,6,0,4,197,8,0,203,114,14,0,3,131,5,0,4,133,7,0,146,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,282,40,3,6,330,9,0,10,341,18,0,356,0,3,0,0,4,0,0,0,4,0,0,3,8,0,0,0,8,0,3,3
SED30073,9,0,0,0,5,0,0,0,5,0,0,5,10,0,0,0,7,3,0,3,14,0,0,14,368,66,3,3,435,12,0,7,446,34,0,483,5,3,0,0,7,3,0,3,11,0,0,17,7,0,0,0,14,0,0,0,10,0,0,10,17,3,0,0,17,3,0,5,22,0,0,29,385,66,3,3,460,13,0,14,474,32,0,503,71,11,0,0,79,4,0,4,85,19,0,101,0,0,0,0,0,0,0,0,0,0,0,0,453,79,4,7,536,15,0,21,560,53,0,611,100,10,3,0,116,3,0,3,113,9,0,126,93,20,5,0,117,0,0,0,117,3,0,129,3,0,0,0,3,0,0,0,3,3,0,8,3,0,0,3,6,0,0,0,6,0,0,6,199,40,6,3,245,3,0,3,245,21,0,265,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0
SED30074,16,0,4,0,17,0,0,0,17,3,0,17,0,0,0,7,9,0,0,0,9,3,0,13,592,87,13,17,711,4,3,10,722,55,3,773,3,0,0,0,6,3,0,3,4,3,0,12,7,0,0,0,9,0,0,0,7,3,0,10,7,0,0,0,13,4,0,6,14,4,0,20,597,87,15,16,722,12,5,13,730,59,3,789,126,26,0,3,155,3,0,4,158,51,0,214,3,0,0,0,3,0,0,0,3,0,0,4,729,116,15,18,878,13,3,19,897,111,3,1010,16,0,0,0,13,0,0,0,13,0,0,13,25,3,0,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,51,0,0,0,51,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SED30075,9,6,0,0,19,0,0,0,19,0,0,19,3,4,0,3,6,0,0,0,6,0,0,6,545,109,8,12,670,11,5,20,690,43,0,730,6,6,0,0,12,0,0,3,18,0,0,18,10,4,0,0,16,3,0,3,22,0,0,22,17,13,0,3,31,7,0,6,36,0,0,38,558,122,8,11,701,17,7,21,725,43,0,771,106,30,4,3,135,6,4,10,147,39,0,186,0,0,0,0,0,0,0,0,0,0,0,0,664,154,17,15,840,24,10,33,874,76,0,956,105,17,0,0,128,3,0,0,129,11,0,137,95,32,0,3,125,5,0,6,132,11,0,138,3,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,204,43,3,3,258,4,3,7,267,23,0,293,3,0,0,0,3,3,0,0,6,0,0,6,0,0,0,0,5,7,0,7
SED30076,12,4,8,0,20,0,0,0,20,3,0,19,6,0,0,3,7,0,0,0,7,0,0,7,731,84,14,9,843,22,3,29,871,26,3,900,13,0,0,0,19,3,0,3,20,0,0,20,20,0,0,0,26,0,0,0,23,3,0,28,37,3,0,0,40,3,0,3,43,3,0,46,766,89,14,9,883,27,3,31,916,31,3,947,150,26,0,0,182,5,0,4,187,30,0,211,0,0,0,0,0,0,0,0,0,0,0,0,916,117,14,15,1061,28,3,31,1101,55,3,1158,161,11,0,0,177,0,0,0,176,10,0,188,115,19,3,0,136,8,0,9,143,6,0,154,3,0,5,0,9,0,0,0,9,0,0,6,3,0,0,0,5,0,0,0,5,0,0,5,284,28,6,3,323,8,0,10,330,20,0,351,6,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0
SED30077,12,0,0,0,12,0,0,0,12,0,0,13,0,0,0,4,4,0,0,0,4,0,0,4,599,74,0,9,685,4,3,14,698,33,0,737,3,0,0,0,3,0,0,0,5,0,0,7,4,0,0,0,4,3,0,3,9,0,0,12,12,0,0,0,12,0,0,0,14,0,0,16,610,74,0,9,700,11,3,12,709,37,3,751,51,11,0,0,64,3,0,3,65,26,0,93,0,0,0,0,0,0,0,0,0,0,0,0,663,84,5,9,763,10,4,14,781,61,3,845,153,23,3,0,181,7,0,9,182,10,0,197,111,15,4,4,135,4,0,3,136,12,0,147,6,0,3,0,5,0,0,0,8,0,0,8,3,0,0,4,8,0,0,0,8,0,0,8,272,43,5,7,327,11,3,14,339,19,0,358,4,0,0,0,4,0,0,0,8,0,0,8,3,0,0,0,3,0,0,0
SED30078,9,0,5,0,16,0,0,0,15,0,0,15,3,0,0,10,17,0,0,0,17,0,0,19,715,126,8,17,865,21,3,30,894,51,3,946,9,3,0,0,8,4,0,4,12,3,0,19,19,5,0,0,26,0,0,3,29,0,0,26,20,10,0,0,33,4,0,8,39,3,0,47,738,133,8,17,901,26,5,31,929,61,3,992,179,58,3,15,255,17,9,20,280,83,0,360,0,0,0,0,0,0,0,0,0,0,3,5,918,191,18,27,1155,39,11,54,1212,140,6,1355,253,34,5,0,294,11,0,9,301,22,0,327,180,55,3,0,237,8,0,12,245,18,0,262,6,0,0,0,6,0,0,0,6,0,0,6,3,0,0,5,12,0,0,0,12,0,0,14,437,88,5,5,544,20,3,21,569,44,0,609,8,0,0,0,3,0,0,0,3,4,0,10,6,4,0,0,12,3,0,3
SED30079,9,0,3,0,11,0,0,0,11,3,0,18,5,0,0,3,11,0,0,0,6,0,0,9,454,81,11,3,543,21,3,25,569,43,0,615,11,3,0,0,12,3,0,10,17,3,0,19,6,4,0,3,11,3,0,6,18,0,0,18,13,6,0,3,25,8,3,14,36,3,0,42,465,87,11,8,572,29,4,38,608,48,0,654,115,42,3,4,161,15,3,19,178,77,0,257,3,0,0,0,3,0,0,0,3,0,0,3,581,130,10,7,732,46,6,59,792,123,0,916,145,23,3,0,171,8,0,8,182,9,0,192,98,29,4,0,131,8,3,15,142,10,0,154,3,0,0,0,6,0,0,0,3,0,0,3,0,0,0,4,6,0,0,0,5,0,0,5,243,53,11,4,309,19,3,20,332,23,0,356,3,0,0,0,3,3,0,5,6,0,0,6,9,3,0,0,6,0,3,3
SED30080,7,0,6,0,11,0,0,0,15,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,537,71,8,4,621,13,6,14,636,42,0,679,9,3,0,0,14,0,0,0,16,3,0,18,10,3,0,0,9,0,0,0,9,0,0,13,20,4,0,0,27,0,0,0,26,3,0,28,560,79,8,4,643,9,6,14,658,44,0,704,98,16,3,0,122,4,0,4,126,18,0,147,0,0,0,3,3,0,0,0,3,0,0,3,657,98,7,3,766,21,6,22,789,63,0,855,101,19,3,0,124,4,3,3,130,6,0,135,91,14,0,0,105,0,0,3,107,12,0,120,0,0,3,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,195,32,6,0,233,4,3,8,242,22,0,260,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
SED30081,12,6,3,0,17,0,0,0,16,3,0,20,4,0,0,11,13,0,0,0,13,0,0,13,774,85,25,14,898,44,5,45,945,55,0,999,11,0,0,0,7,7,0,7,18,3,0,15,5,7,0,0,11,0,0,0,9,3,0,12,14,3,0,0,22,8,0,8,25,6,0,31,787,88,26,14,921,55,5,57,979,60,0,1036,112,14,3,3,132,11,3,11,143,34,0,177,0,0,0,3,3,0,0,0,3,0,3,4,904,97,28,19,1054,58,9,65,1116,93,3,1217,104,14,5,3,122,4,0,4,128,3,0,132,77,8,3,0,85,6,0,6,93,5,0,97,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,186,16,5,3,211,9,0,9,222,11,0,232,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,3,0,0,0
SED30082,14,0,7,0,19,0,0,0,19,0,0,21,3,0,0,3,10,0,0,0,10,0,0,10,700,79,18,6,800,11,4,15,819,47,0,868,4,0,0,0,9,0,0,0,10,0,0,10,12,0,0,0,15,0,0,0,17,0,0,17,19,3,0,0,23,4,0,4,24,0,0,24,716,80,18,6,822,16,4,16,842,47,0,890,106,15,6,4,130,3,0,7,134,24,0,161,0,0,0,0,0,0,0,0,0,0,0,0,823,96,25,11,956,17,3,18,977,74,3,1053,53,4,0,0,63,0,0,3,64,0,0,65,49,13,3,0,59,0,0,0,59,3,0,61,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,107,16,9,0,132,0,0,3,134,7,0,137,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
